location	StaRosa_Chillán	-36.602852	-72.116188
location	Streatley	51.946312	-0.445422
location	Sturminster	51.275348	-0.401453
location	Sutherland	-32.410099	20.670528
location	Sutton_Scotney	51.153216	-1.337676
location	Svalöv	55.913650	13.106983
location	Sweden	60.128162	18.643501
location	Tachenhausen	48.649653	9.384903
location	Terrington_St_Clement	52.755874	0.292458
location	Titchmarsh	52.399971	-0.489323
location	Tiya	8.437331	38.609296
location	Tripp_SD	43.225040	-97.965168
location	Turkey	38.963745	35.243320
location	UK	55.378052	-3.435973
location	USA	37.090240	-95.712891
location	Uzbekistan	41.377491	64.585258
location	Vauroisy	49.282238	4.313726
location	Vígľaš-Pstruša	48.546352	19.318124
location	Walla_Walla_WA	46.065552	-118.333641
location	Wallingford	51.600132	-1.124810
location	Wareham	50.686897	-2.109838
location	Warsaw_VA	37.958747	-76.758021
location	Weedsport_NY	43.048677	-76.562720
location	Weißensee	52.554619	13.463002
location	Welbourne	52.618076	-0.266700
location	Weliso_Kora	8.538860	37.976185
location	Werbig	51.935876	13.190991
location	Western_Cape	-33.227791	21.856859
location	Wichita_KS	37.686020	-97.335571
location	Wilting_Woreda	9.145000	40.489673
location	Wolferton	52.829321	0.462582
location	Woodland_CA	38.678611	-121.773329
location	Wool	50.689985	-2.247312
location	York	53.959965	-1.087298
location	Zwevegem	50.804070	3.341907
location	Österlen	55.595186	14.120600
location	Zimbabwe	-19.015438	29.154857
country	Czechia	50.087810	14.420460
country	Lesotho	-29.609987	28.233608
country	UK	55.378052	-3.435973
country	Uzbekistan	41.377491	64.585258
region	asia	34.047863	100.619652
